,date,time,kidmap,AR_CAT
6839,2015-03-01,2015-03-01 18:00:00,114676.0,3
6840,2015-03-02,2015-03-02 00:00:00,114676.0,3
6841,2015-03-02,2015-03-02 06:00:00,114676.0,3
6842,2015-03-02,2015-03-02 12:00:00,114676.0,3
6843,2015-03-02,2015-03-02 18:00:00,114676.0,3
6844,2015-03-03,2015-03-03 00:00:00,114676.0,3
6845,2015-03-03,2015-03-03 06:00:00,114676.0,3
6846,2015-03-03,2015-03-03 12:00:00,114676.0,3
6847,2015-03-04,2015-03-04 00:00:00,114718.0,3
6848,2015-03-04,2015-03-04 06:00:00,114718.0,3
6849,2015-03-04,2015-03-04 12:00:00,114718.0,3
6850,2015-03-14,2015-03-14 06:00:00,114806.0,3
6851,2015-03-14,2015-03-14 12:00:00,114806.0,3
6852,2015-03-15,2015-03-15 00:00:00,114816.0,3
6853,2015-03-15,2015-03-15 06:00:00,114816.0,3
6854,2015-03-15,2015-03-15 12:00:00,114816.0,3
6855,2015-03-15,2015-03-15 18:00:00,114816.0,3
6856,2015-03-16,2015-03-16 00:00:00,114816.0,3
6857,2015-03-16,2015-03-16 06:00:00,114816.0,3
6858,2015-03-16,2015-03-16 12:00:00,114816.0,3
6859,2015-03-18,2015-03-18 12:00:00,114840.0,2
6860,2015-03-18,2015-03-18 18:00:00,114840.0,2
6861,2015-03-19,2015-03-19 00:00:00,114840.0,2
6862,2015-03-19,2015-03-19 06:00:00,114840.0,2
6863,2015-03-19,2015-03-19 12:00:00,114840.0,2
6864,2015-03-19,2015-03-19 18:00:00,114840.0,2
6865,2015-03-20,2015-03-20 00:00:00,114840.0,2
6866,2015-03-23,2015-03-23 00:00:00,114887.0,2
6867,2015-03-23,2015-03-23 06:00:00,114887.0,2
6868,2015-03-23,2015-03-23 12:00:00,114887.0,2
6869,2015-03-23,2015-03-23 18:00:00,114887.0,2
6870,2015-03-24,2015-03-24 00:00:00,114887.0,3
6871,2015-03-24,2015-03-24 06:00:00,114887.0,3
6872,2015-03-27,2015-03-27 06:00:00,114926.0,1
6873,2015-03-27,2015-03-27 12:00:00,114926.0,1
6874,2015-03-27,2015-03-27 18:00:00,114926.0,1
6875,2015-03-28,2015-03-28 00:00:00,114926.0,3
6876,2015-03-28,2015-03-28 06:00:00,114926.0,3
6877,2015-03-28,2015-03-28 12:00:00,114926.0,3
6878,2015-03-28,2015-03-28 18:00:00,114926.0,3
6879,2015-03-29,2015-03-29 06:00:00,114941.0,3
6880,2015-03-29,2015-03-29 12:00:00,114941.0,3
6881,2015-03-29,2015-03-29 18:00:00,114941.0,3
6882,2015-03-30,2015-03-30 06:00:00,114945.0,3
6883,2015-03-30,2015-03-30 12:00:00,114920.0,3
6884,2015-03-30,2015-03-30 18:00:00,114962.0,3
6885,2015-03-31,2015-03-31 00:00:00,114962.0,3
6886,2015-03-31,2015-03-31 00:00:00,114920.0,3
6887,2015-03-31,2015-03-31 06:00:00,114962.0,3
6888,2015-03-31,2015-03-31 06:00:00,114920.0,3
6889,2015-03-31,2015-03-31 12:00:00,114962.0,3
6890,2015-03-31,2015-03-31 12:00:00,114920.0,3
6891,2015-03-31,2015-03-31 18:00:00,114920.0,3
6892,2015-03-31,2015-03-31 18:00:00,114962.0,3
6893,2015-04-01,2015-04-01 00:00:00,114920.0,1
6894,2015-04-01,2015-04-01 06:00:00,114920.0,1
6895,2015-04-01,2015-04-01 12:00:00,114920.0,1
6896,2015-04-01,2015-04-01 18:00:00,114920.0,1
6897,2015-04-02,2015-04-02 00:00:00,114920.0,1
6898,2015-04-02,2015-04-02 06:00:00,114920.0,1
6899,2015-04-02,2015-04-02 12:00:00,114962.0,1
6900,2015-04-02,2015-04-02 18:00:00,114988.0,1
6901,2015-04-03,2015-04-03 06:00:00,114993.0,3
6902,2015-04-03,2015-04-03 06:00:00,114994.0,3
6903,2015-04-03,2015-04-03 18:00:00,115003.0,3
6904,2015-04-04,2015-04-04 06:00:00,115008.0,3
6905,2015-04-04,2015-04-04 12:00:00,114962.0,3
6906,2015-04-05,2015-04-05 12:00:00,115021.0,3
6907,2015-04-06,2015-04-06 06:00:00,115032.0,3
6908,2015-04-13,2015-04-13 18:00:00,115070.0,3
6909,2015-04-14,2015-04-14 18:00:00,115102.0,3
6910,2015-04-15,2015-04-15 00:00:00,115102.0,3
6911,2015-04-15,2015-04-15 12:00:00,115109.0,3
6912,2015-04-15,2015-04-15 18:00:00,115109.0,3
6913,2015-04-16,2015-04-16 06:00:00,115117.0,3
6914,2015-04-16,2015-04-16 12:00:00,115117.0,3
6915,2015-04-16,2015-04-16 18:00:00,115117.0,3
6916,2015-04-17,2015-04-17 00:00:00,115117.0,3
6917,2015-04-17,2015-04-17 00:00:00,115107.0,3
6918,2015-04-17,2015-04-17 06:00:00,115117.0,3
6919,2015-04-17,2015-04-17 06:00:00,115107.0,3
6920,2015-04-17,2015-04-17 12:00:00,115117.0,3
6921,2015-04-17,2015-04-17 18:00:00,115117.0,3
6922,2015-04-18,2015-04-18 00:00:00,115117.0,3
6923,2015-04-18,2015-04-18 06:00:00,115117.0,3
6924,2015-04-18,2015-04-18 12:00:00,115117.0,3
6925,2015-04-18,2015-04-18 18:00:00,115117.0,3
6926,2015-04-19,2015-04-19 06:00:00,115117.0,1
6927,2015-04-19,2015-04-19 12:00:00,115147.0,1
6928,2015-04-19,2015-04-19 18:00:00,115147.0,1
6929,2015-04-20,2015-04-20 06:00:00,115152.0,3
6930,2015-04-22,2015-04-22 06:00:00,115166.0,3
6931,2015-04-22,2015-04-22 12:00:00,115166.0,3
6932,2015-04-22,2015-04-22 18:00:00,115166.0,3
6933,2015-04-25,2015-04-25 06:00:00,115180.0,3
6934,2015-04-25,2015-04-25 12:00:00,115180.0,3
6935,2015-04-25,2015-04-25 18:00:00,115180.0,3
6936,2015-04-26,2015-04-26 00:00:00,115180.0,3
6937,2015-04-26,2015-04-26 06:00:00,115180.0,3
6938,2015-04-26,2015-04-26 12:00:00,115180.0,3
6939,2015-05-08,2015-05-08 06:00:00,115300.0,2
6940,2015-05-08,2015-05-08 18:00:00,115304.0,2
6941,2015-05-09,2015-05-09 00:00:00,115304.0,2
6942,2015-05-09,2015-05-09 18:00:00,115314.0,2
6943,2015-05-10,2015-05-10 00:00:00,115314.0,2
6944,2015-05-10,2015-05-10 12:00:00,115309.0,2
6945,2015-05-15,2015-05-15 06:00:00,115354.0,3
6946,2015-05-15,2015-05-15 18:00:00,115360.0,3
6947,2015-05-15,2015-05-15 18:00:00,115331.0,3
6948,2015-05-16,2015-05-16 00:00:00,115360.0,3
6949,2015-05-16,2015-05-16 06:00:00,115366.0,3
6950,2015-05-16,2015-05-16 12:00:00,115366.0,3
6951,2015-05-16,2015-05-16 18:00:00,115368.0,3
6952,2015-05-17,2015-05-17 00:00:00,115368.0,3
6953,2015-05-17,2015-05-17 06:00:00,115368.0,3
6954,2015-05-22,2015-05-22 06:00:00,115385.0,3
6955,2015-05-24,2015-05-24 18:00:00,115453.0,3
6956,2015-05-27,2015-05-27 12:00:00,115435.0,3
6957,2015-05-27,2015-05-27 18:00:00,115476.0,3
6958,2015-12-01,2015-12-01 06:00:00,117297.0,3
6959,2015-12-01,2015-12-01 12:00:00,117297.0,3
6960,2015-12-01,2015-12-01 18:00:00,117297.0,3
6961,2015-12-02,2015-12-02 06:00:00,117305.0,3
6962,2015-12-02,2015-12-02 18:00:00,117297.0,3
6963,2015-12-03,2015-12-03 06:00:00,117297.0,2
6964,2015-12-03,2015-12-03 12:00:00,117314.0,2
6965,2015-12-03,2015-12-03 12:00:00,117290.0,2
6966,2015-12-03,2015-12-03 18:00:00,117314.0,2
6967,2015-12-03,2015-12-03 18:00:00,117290.0,2
6968,2015-12-04,2015-12-04 00:00:00,117290.0,2
6969,2015-12-05,2015-12-05 12:00:00,117326.0,2
6970,2015-12-05,2015-12-05 18:00:00,117326.0,2
6971,2015-12-08,2015-12-08 06:00:00,117358.0,1
6972,2015-12-08,2015-12-08 12:00:00,117358.0,1
6973,2015-12-08,2015-12-08 18:00:00,117355.0,1
6974,2015-12-09,2015-12-09 06:00:00,117363.0,3
6975,2015-12-09,2015-12-09 06:00:00,117355.0,3
6976,2015-12-09,2015-12-09 12:00:00,117363.0,3
6977,2015-12-09,2015-12-09 18:00:00,117363.0,3
6978,2015-12-10,2015-12-10 06:00:00,117368.0,3
6979,2015-12-10,2015-12-10 12:00:00,117368.0,3
6980,2015-12-10,2015-12-10 18:00:00,117368.0,3
6981,2015-12-11,2015-12-11 00:00:00,117368.0,3
6982,2015-12-12,2015-12-12 06:00:00,117384.0,3
6983,2015-12-25,2015-12-25 00:00:00,117469.0,2
6984,2015-12-25,2015-12-25 06:00:00,117469.0,2
6985,2015-12-25,2015-12-25 12:00:00,117469.0,2
6986,2015-12-25,2015-12-25 18:00:00,117469.0,2
6987,2015-12-26,2015-12-26 00:00:00,117469.0,1
6988,2015-12-26,2015-12-26 06:00:00,117469.0,1
6989,2015-12-31,2015-12-31 12:00:00,117503.0,2
6990,2016-01-01,2016-01-01 00:00:00,117536.0,2
6991,2016-01-01,2016-01-01 12:00:00,117536.0,2
6992,2016-01-01,2016-01-01 18:00:00,117536.0,2
6993,2016-01-02,2016-01-02 06:00:00,117536.0,2
6994,2016-01-02,2016-01-02 12:00:00,117536.0,2
6995,2016-01-02,2016-01-02 18:00:00,117536.0,2
6996,2016-01-03,2016-01-03 00:00:00,117536.0,1
6997,2016-01-03,2016-01-03 06:00:00,117536.0,1
6998,2016-01-03,2016-01-03 12:00:00,117536.0,1
6999,2016-01-03,2016-01-03 18:00:00,117536.0,1
7000,2016-01-04,2016-01-04 00:00:00,117536.0,1
7001,2016-01-04,2016-01-04 06:00:00,117536.0,1
7002,2016-01-10,2016-01-10 18:00:00,117531.0,1
7003,2016-01-11,2016-01-11 00:00:00,117531.0,3
7004,2016-01-19,2016-01-19 06:00:00,117690.0,3
7005,2016-01-19,2016-01-19 12:00:00,117690.0,3
7006,2016-01-19,2016-01-19 18:00:00,117690.0,3
7007,2016-01-20,2016-01-20 00:00:00,117690.0,3
7008,2016-01-20,2016-01-20 06:00:00,117690.0,3
7009,2016-01-20,2016-01-20 12:00:00,117690.0,3
7010,2016-01-20,2016-01-20 18:00:00,117690.0,3
7011,2016-01-21,2016-01-21 00:00:00,117690.0,3
7012,2016-01-21,2016-01-21 06:00:00,117690.0,3
7013,2016-01-21,2016-01-21 12:00:00,117690.0,3
7014,2016-01-21,2016-01-21 18:00:00,117690.0,3
7015,2016-01-22,2016-01-22 00:00:00,117690.0,3
7016,2016-01-25,2016-01-25 12:00:00,117731.0,2
7017,2016-01-26,2016-01-26 06:00:00,117750.0,2
7018,2016-01-26,2016-01-26 12:00:00,117750.0,2
7019,2016-01-27,2016-01-27 12:00:00,117760.0,2
7020,2016-01-27,2016-01-27 18:00:00,117760.0,2
7021,2016-01-28,2016-01-28 00:00:00,117760.0,1
7022,2016-01-28,2016-01-28 06:00:00,117760.0,1
7023,2016-01-28,2016-01-28 12:00:00,117760.0,1
7024,2016-01-28,2016-01-28 18:00:00,117760.0,1
7025,2016-01-29,2016-01-29 00:00:00,117760.0,1
7026,2016-01-29,2016-01-29 06:00:00,117760.0,1
7027,2016-02-12,2016-02-12 06:00:00,117887.0,3
7028,2016-02-12,2016-02-12 12:00:00,117879.0,3
7029,2016-02-19,2016-02-19 00:00:00,117938.0,3
7030,2016-02-19,2016-02-19 06:00:00,117938.0,3
7031,2016-02-19,2016-02-19 12:00:00,117938.0,3
7032,2016-02-19,2016-02-19 18:00:00,117938.0,3
7033,2016-02-20,2016-02-20 00:00:00,117938.0,3
7034,2016-02-20,2016-02-20 06:00:00,117938.0,3
7035,2016-02-21,2016-02-21 06:00:00,117969.0,3
7036,2016-02-21,2016-02-21 12:00:00,117969.0,3
7037,2016-02-21,2016-02-21 18:00:00,117969.0,3
7038,2016-02-22,2016-02-22 00:00:00,117969.0,2
7039,2016-02-22,2016-02-22 06:00:00,117981.0,2
7040,2016-02-22,2016-02-22 12:00:00,117981.0,2
7041,2016-02-24,2016-02-24 06:00:00,117996.0,3
7042,2016-02-24,2016-02-24 12:00:00,117996.0,3
7043,2016-02-24,2016-02-24 18:00:00,117996.0,3
7044,2016-02-25,2016-02-25 00:00:00,117996.0,3
7045,2016-02-25,2016-02-25 06:00:00,117996.0,3
7046,2016-03-07,2016-03-07 12:00:00,118090.0,1
7047,2016-03-10,2016-03-10 00:00:00,118104.0,1
7048,2016-03-10,2016-03-10 06:00:00,118104.0,1
7049,2016-03-10,2016-03-10 12:00:00,118104.0,1
7050,2016-03-10,2016-03-10 18:00:00,118104.0,1
7051,2016-03-11,2016-03-11 00:00:00,118104.0,3
7052,2016-03-11,2016-03-11 06:00:00,118104.0,3
7053,2016-03-11,2016-03-11 12:00:00,118104.0,3
7054,2016-03-11,2016-03-11 18:00:00,118104.0,3
7055,2016-03-12,2016-03-12 00:00:00,118104.0,3
7056,2016-03-12,2016-03-12 06:00:00,118114.0,3
7057,2016-03-12,2016-03-12 12:00:00,118114.0,3
7058,2016-03-12,2016-03-12 18:00:00,118114.0,3
7059,2016-03-13,2016-03-13 00:00:00,118114.0,3
7060,2016-03-13,2016-03-13 06:00:00,118114.0,3
7061,2016-03-13,2016-03-13 12:00:00,118133.0,3
7062,2016-03-13,2016-03-13 18:00:00,118133.0,3
7063,2016-03-14,2016-03-14 00:00:00,118133.0,3
7064,2016-03-14,2016-03-14 06:00:00,118133.0,3
7065,2016-03-14,2016-03-14 12:00:00,118133.0,3
7066,2016-03-14,2016-03-14 18:00:00,118133.0,3
7067,2016-03-15,2016-03-15 12:00:00,118149.0,2
7068,2016-03-15,2016-03-15 18:00:00,118149.0,2
7069,2016-03-16,2016-03-16 00:00:00,118154.0,2
7070,2016-03-16,2016-03-16 00:00:00,118149.0,2
7071,2016-03-16,2016-03-16 06:00:00,118154.0,2
7072,2016-03-16,2016-03-16 06:00:00,118149.0,2
7073,2016-03-16,2016-03-16 12:00:00,118149.0,2
7074,2016-03-21,2016-03-21 12:00:00,118198.0,2
7075,2016-03-22,2016-03-22 18:00:00,118215.0,2
7076,2016-03-23,2016-03-23 00:00:00,118215.0,1
7077,2016-03-23,2016-03-23 06:00:00,118215.0,1
7078,2016-03-23,2016-03-23 12:00:00,118215.0,1
7079,2016-03-23,2016-03-23 18:00:00,118215.0,1
7080,2016-03-24,2016-03-24 00:00:00,118215.0,1
7081,2016-03-24,2016-03-24 06:00:00,118215.0,1
7082,2016-03-24,2016-03-24 12:00:00,118215.0,1
7083,2016-03-24,2016-03-24 18:00:00,118215.0,1
7084,2016-03-24,2016-03-24 18:00:00,118225.0,1
7085,2016-03-27,2016-03-27 12:00:00,118223.0,2
7086,2016-03-27,2016-03-27 18:00:00,118223.0,2
7087,2016-03-28,2016-03-28 00:00:00,118259.0,2
7088,2016-03-28,2016-03-28 00:00:00,118223.0,2
7089,2016-03-28,2016-03-28 06:00:00,118259.0,2
7090,2016-03-28,2016-03-28 06:00:00,118223.0,2
7091,2016-03-28,2016-03-28 12:00:00,118223.0,2
7092,2016-03-28,2016-03-28 18:00:00,118263.0,2
7093,2016-03-29,2016-03-29 12:00:00,118223.0,2
7094,2016-03-29,2016-03-29 18:00:00,118223.0,2
7095,2016-03-30,2016-03-30 00:00:00,118223.0,2
7096,2016-03-30,2016-03-30 06:00:00,118223.0,2
7097,2016-03-30,2016-03-30 12:00:00,118223.0,2
7098,2016-03-30,2016-03-30 18:00:00,118223.0,2
7099,2016-03-31,2016-03-31 00:00:00,118223.0,2
7100,2016-03-31,2016-03-31 06:00:00,118223.0,2
7101,2016-03-31,2016-03-31 12:00:00,118223.0,2
7102,2016-03-31,2016-03-31 18:00:00,118223.0,2
7103,2016-04-01,2016-04-01 00:00:00,118223.0,1
7104,2016-04-01,2016-04-01 06:00:00,118223.0,1
7105,2016-04-01,2016-04-01 12:00:00,118223.0,1
7106,2016-04-01,2016-04-01 18:00:00,118223.0,1
7107,2016-04-02,2016-04-02 00:00:00,118223.0,1
7108,2016-04-02,2016-04-02 06:00:00,118223.0,1
7109,2016-04-02,2016-04-02 12:00:00,118223.0,1
7110,2016-04-02,2016-04-02 18:00:00,118223.0,1
7111,2016-04-03,2016-04-03 00:00:00,118223.0,1
7112,2016-04-03,2016-04-03 06:00:00,118223.0,1
7113,2016-04-03,2016-04-03 12:00:00,118223.0,1
7114,2016-04-03,2016-04-03 18:00:00,118223.0,1
7115,2016-04-04,2016-04-04 00:00:00,118223.0,1
7116,2016-04-04,2016-04-04 12:00:00,118332.0,1
7117,2016-04-05,2016-04-05 00:00:00,118334.0,1
7118,2016-04-05,2016-04-05 06:00:00,118334.0,1
7119,2016-04-05,2016-04-05 12:00:00,118334.0,1
7120,2016-04-05,2016-04-05 18:00:00,118334.0,1
7121,2016-04-06,2016-04-06 00:00:00,118334.0,3
7122,2016-04-06,2016-04-06 06:00:00,118340.0,3
7123,2016-04-07,2016-04-07 12:00:00,118355.0,1
7124,2016-04-08,2016-04-08 06:00:00,118363.0,1
7125,2016-04-08,2016-04-08 12:00:00,118363.0,1
7126,2016-04-08,2016-04-08 12:00:00,118360.0,1
7127,2016-04-09,2016-04-09 06:00:00,118370.0,1
7128,2016-04-09,2016-04-09 12:00:00,118360.0,1
7129,2016-04-11,2016-04-11 06:00:00,118389.0,3
7130,2016-04-11,2016-04-11 12:00:00,118389.0,3
7131,2016-04-13,2016-04-13 06:00:00,118398.0,2
7132,2016-04-13,2016-04-13 12:00:00,118398.0,2
7133,2016-04-13,2016-04-13 12:00:00,118392.0,2
7134,2016-04-14,2016-04-14 06:00:00,118392.0,2
7135,2016-04-14,2016-04-14 12:00:00,118392.0,2
7136,2016-04-14,2016-04-14 18:00:00,118392.0,2
7137,2016-04-15,2016-04-15 00:00:00,118392.0,1
7138,2016-04-15,2016-04-15 06:00:00,118418.0,1
7139,2016-04-15,2016-04-15 12:00:00,118392.0,1
7140,2016-04-15,2016-04-15 18:00:00,118392.0,1
7141,2016-04-16,2016-04-16 06:00:00,118430.0,1
7142,2016-04-16,2016-04-16 12:00:00,118432.0,1
7143,2016-04-16,2016-04-16 18:00:00,118432.0,1
7144,2016-04-17,2016-04-17 12:00:00,118440.0,3
7145,2016-04-17,2016-04-17 18:00:00,118440.0,3
7146,2016-04-18,2016-04-18 06:00:00,118449.0,3
7147,2016-04-18,2016-04-18 18:00:00,118455.0,3
7148,2016-04-19,2016-04-19 00:00:00,118455.0,3
7149,2016-04-19,2016-04-19 06:00:00,118455.0,3
7150,2016-04-19,2016-04-19 12:00:00,118455.0,3
7151,2016-04-19,2016-04-19 18:00:00,118455.0,3
7152,2016-04-20,2016-04-20 00:00:00,118455.0,3
7153,2016-04-20,2016-04-20 06:00:00,118455.0,3
7154,2016-04-21,2016-04-21 06:00:00,118485.0,3
7155,2016-04-21,2016-04-21 12:00:00,118485.0,3
7156,2016-04-21,2016-04-21 18:00:00,118485.0,3
7157,2016-04-22,2016-04-22 00:00:00,118485.0,3
7158,2016-04-22,2016-04-22 06:00:00,118485.0,3
7159,2016-04-22,2016-04-22 12:00:00,118485.0,3
7160,2016-04-22,2016-04-22 18:00:00,118485.0,3
7161,2016-04-23,2016-04-23 00:00:00,118485.0,3
7162,2016-04-23,2016-04-23 06:00:00,118485.0,3
7163,2016-04-23,2016-04-23 12:00:00,118485.0,3
7164,2016-04-23,2016-04-23 18:00:00,118485.0,3
7165,2016-04-24,2016-04-24 00:00:00,118485.0,3
7166,2016-04-24,2016-04-24 06:00:00,118509.0,3
7167,2016-04-24,2016-04-24 12:00:00,118509.0,3
7168,2016-04-25,2016-04-25 00:00:00,118515.0,3
7169,2016-04-25,2016-04-25 06:00:00,118515.0,3
7170,2016-04-25,2016-04-25 12:00:00,118515.0,3
7171,2016-04-28,2016-04-28 06:00:00,118540.0,3
7172,2016-04-28,2016-04-28 12:00:00,118540.0,3
7173,2016-04-28,2016-04-28 18:00:00,118540.0,3
7174,2016-04-29,2016-04-29 00:00:00,118540.0,3
7175,2016-04-30,2016-04-30 18:00:00,118562.0,2
7176,2016-05-01,2016-05-01 12:00:00,118567.0,1
7177,2016-05-04,2016-05-04 12:00:00,118603.0,3
7178,2016-05-05,2016-05-05 12:00:00,118604.0,3
7179,2016-05-08,2016-05-08 18:00:00,118636.0,2
7180,2016-05-11,2016-05-11 00:00:00,118656.0,2
7181,2016-05-11,2016-05-11 06:00:00,118656.0,2
7182,2016-05-11,2016-05-11 18:00:00,118664.0,2
7183,2016-05-13,2016-05-13 12:00:00,118618.0,3
7184,2016-05-13,2016-05-13 12:00:00,118682.0,3
7185,2016-05-13,2016-05-13 18:00:00,118618.0,3
7186,2016-05-13,2016-05-13 18:00:00,118682.0,3
7187,2016-05-14,2016-05-14 00:00:00,118618.0,3
7188,2016-05-14,2016-05-14 06:00:00,118682.0,3
7189,2016-05-14,2016-05-14 06:00:00,118618.0,3
7190,2016-05-16,2016-05-16 06:00:00,118712.0,3
7191,2016-05-16,2016-05-16 06:00:00,118618.0,3
7192,2016-05-16,2016-05-16 12:00:00,118712.0,3
7193,2016-05-17,2016-05-17 00:00:00,118719.0,3
7194,2016-05-17,2016-05-17 06:00:00,118719.0,3
7195,2016-05-17,2016-05-17 12:00:00,118719.0,3
7196,2016-05-17,2016-05-17 18:00:00,118719.0,3
7197,2016-05-18,2016-05-18 00:00:00,118719.0,3
7198,2016-05-19,2016-05-19 06:00:00,118739.0,3
7199,2016-05-20,2016-05-20 12:00:00,118750.0,3
7200,2016-05-20,2016-05-20 18:00:00,118750.0,3
7201,2016-05-21,2016-05-21 18:00:00,118766.0,3
7202,2016-05-22,2016-05-22 00:00:00,118766.0,3
7203,2016-05-22,2016-05-22 06:00:00,118766.0,3
7204,2016-05-22,2016-05-22 12:00:00,118766.0,3
7205,2016-05-24,2016-05-24 06:00:00,118791.0,3
7206,2016-05-24,2016-05-24 18:00:00,118766.0,3
7207,2016-05-25,2016-05-25 00:00:00,118766.0,3
7208,2016-05-25,2016-05-25 06:00:00,118766.0,3
7209,2016-05-25,2016-05-25 12:00:00,118801.0,3
7210,2016-05-25,2016-05-25 18:00:00,118784.0,3
7211,2016-05-26,2016-05-26 00:00:00,118805.0,3
7212,2016-05-27,2016-05-27 06:00:00,118766.0,3
7213,2016-05-29,2016-05-29 06:00:00,118836.0,3
7214,2016-05-29,2016-05-29 18:00:00,118840.0,3
7215,2016-05-30,2016-05-30 00:00:00,118840.0,1
7216,2016-05-30,2016-05-30 06:00:00,118840.0,1
7217,2016-05-31,2016-05-31 06:00:00,118855.0,1
7218,2016-05-31,2016-05-31 12:00:00,118855.0,1
7219,2016-05-31,2016-05-31 18:00:00,118812.0,1
7220,2016-12-03,2016-12-03 00:00:00,120719.0,2
7221,2016-12-03,2016-12-03 06:00:00,120719.0,2
7222,2016-12-03,2016-12-03 12:00:00,120719.0,2
7223,2016-12-03,2016-12-03 18:00:00,120719.0,2
7224,2016-12-04,2016-12-04 00:00:00,120719.0,3
7225,2016-12-05,2016-12-05 12:00:00,120759.0,2
7226,2016-12-05,2016-12-05 18:00:00,120759.0,2
7227,2016-12-06,2016-12-06 00:00:00,120759.0,2
7228,2016-12-06,2016-12-06 06:00:00,120759.0,2
7229,2016-12-06,2016-12-06 12:00:00,120759.0,2
7230,2016-12-06,2016-12-06 18:00:00,120759.0,2
7231,2016-12-07,2016-12-07 00:00:00,120759.0,2
7232,2016-12-07,2016-12-07 12:00:00,120777.0,2
7233,2016-12-07,2016-12-07 18:00:00,120777.0,2
7234,2016-12-08,2016-12-08 00:00:00,120777.0,3
7235,2016-12-09,2016-12-09 06:00:00,120789.0,3
7236,2016-12-09,2016-12-09 18:00:00,120794.0,3
7237,2016-12-10,2016-12-10 12:00:00,120798.0,3
7238,2016-12-16,2016-12-16 12:00:00,120849.0,2
7239,2016-12-16,2016-12-16 18:00:00,120849.0,2
7240,2016-12-25,2016-12-25 18:00:00,120922.0,2
7241,2016-12-26,2016-12-26 00:00:00,120922.0,2
7242,2016-12-26,2016-12-26 06:00:00,120922.0,2
7243,2016-12-26,2016-12-26 12:00:00,120922.0,2
7244,2016-12-26,2016-12-26 18:00:00,120922.0,2
7245,2016-12-27,2016-12-27 00:00:00,120922.0,2
7246,2016-12-27,2016-12-27 06:00:00,120922.0,2
7247,2016-12-27,2016-12-27 12:00:00,120922.0,2
7248,2016-12-27,2016-12-27 18:00:00,120922.0,2
7249,2016-12-28,2016-12-28 00:00:00,120922.0,2
7250,2016-12-28,2016-12-28 06:00:00,120922.0,2
7251,2016-12-28,2016-12-28 12:00:00,120922.0,2
7252,2017-01-01,2017-01-01 12:00:00,120972.0,3
7253,2017-01-02,2017-01-02 00:00:00,120972.0,2
7254,2017-01-02,2017-01-02 06:00:00,120972.0,2
7255,2017-01-02,2017-01-02 12:00:00,120972.0,2
7256,2017-01-14,2017-01-14 00:00:00,121106.0,1
7257,2017-01-14,2017-01-14 06:00:00,121106.0,1
7258,2017-01-22,2017-01-22 12:00:00,121180.0,2
7259,2017-01-22,2017-01-22 12:00:00,121189.0,2
7260,2017-01-22,2017-01-22 18:00:00,121189.0,2
7261,2017-01-23,2017-01-23 00:00:00,121180.0,1
7262,2017-01-23,2017-01-23 00:00:00,121189.0,1
7263,2017-01-23,2017-01-23 06:00:00,121180.0,1
7264,2017-01-23,2017-01-23 12:00:00,121180.0,1
7265,2017-01-23,2017-01-23 18:00:00,121180.0,1
7266,2017-01-24,2017-01-24 00:00:00,121180.0,1
7267,2017-01-24,2017-01-24 06:00:00,121180.0,1
7268,2017-01-24,2017-01-24 12:00:00,121180.0,1
7269,2017-01-24,2017-01-24 18:00:00,121180.0,1
7270,2017-01-25,2017-01-25 00:00:00,121180.0,3
7271,2017-01-25,2017-01-25 06:00:00,121180.0,3
7272,2017-01-25,2017-01-25 18:00:00,121217.0,3
7273,2017-01-27,2017-01-27 12:00:00,121174.0,2
7274,2017-01-27,2017-01-27 18:00:00,121235.0,2
7275,2017-01-27,2017-01-27 18:00:00,121174.0,2
7276,2017-01-28,2017-01-28 00:00:00,121174.0,2
7277,2017-01-28,2017-01-28 06:00:00,121174.0,2
7278,2017-01-28,2017-01-28 12:00:00,121174.0,2
7279,2017-01-28,2017-01-28 18:00:00,121174.0,2
7280,2017-01-29,2017-01-29 00:00:00,121174.0,1
7281,2017-01-29,2017-01-29 06:00:00,121174.0,1
7282,2017-01-29,2017-01-29 12:00:00,121174.0,1
7283,2017-01-29,2017-01-29 18:00:00,121174.0,1
7284,2017-01-30,2017-01-30 00:00:00,121174.0,3
7285,2017-02-02,2017-02-02 00:00:00,121268.0,2
7286,2017-02-02,2017-02-02 06:00:00,121268.0,2
7287,2017-02-02,2017-02-02 12:00:00,121268.0,2
7288,2017-02-02,2017-02-02 18:00:00,121268.0,2
7289,2017-02-03,2017-02-03 00:00:00,121268.0,1
7290,2017-02-03,2017-02-03 06:00:00,121268.0,1
7291,2017-02-03,2017-02-03 12:00:00,121268.0,1
7292,2017-02-04,2017-02-04 18:00:00,121306.0,1
7293,2017-02-05,2017-02-05 00:00:00,121306.0,3
7294,2017-02-13,2017-02-13 18:00:00,121371.0,2
7295,2017-02-14,2017-02-14 00:00:00,121371.0,2
7296,2017-02-14,2017-02-14 06:00:00,121371.0,2
7297,2017-02-14,2017-02-14 12:00:00,121371.0,2
7298,2017-02-14,2017-02-14 18:00:00,121371.0,2
7299,2017-02-15,2017-02-15 00:00:00,121371.0,2
7300,2017-02-15,2017-02-15 06:00:00,121371.0,2
7301,2017-02-15,2017-02-15 12:00:00,121371.0,2
7302,2017-02-15,2017-02-15 18:00:00,121371.0,2
7303,2017-02-16,2017-02-16 00:00:00,121371.0,2
7304,2017-02-16,2017-02-16 06:00:00,121371.0,2
